DATE,PRCP,TAVG,TMAX,TMIN,WIND_MAX(kph),WIND_MIN(kph),AVG_WIND(kph),HUMIDITY_(%),Weather
2022-10-27,0.0,24.3,31.0,17.8,12.6,9.4,11.0,59.7,Clear
2022-10-28,0.0,24.0,30.0,17.7,16.6,5.4,11.0,64.5,Clear
2022-10-29,0.0,23.8,30.5,18.3,13.0,9.2,11.1,68.2,Clear
2022-10-30,0.0,23.3,30.0,17.8,15.8,9.4,12.6,62.0,Clear
2022-10-31,0.0,23.4,30.0,17.7,13.0,6.4,9.7,66.0,Clear
2022-11-01,0.0,24.6,32.0,18.1,21.6,7.6,14.6,62.6,Clear
2022-11-02,0.0,24.0,30.1,18.5,22.3,18.4,20.35,64.6,Clear
2022-11-03,0.0,23.9,31.0,17.8,20.9,9.4,15.15,65.1,Clear
2022-11-04,0.0,24.4,31.0,19.1,18.0,7.6,12.8,66.9,Clear
2022-11-05,0.0,24.0,29.7,19.0,21.2,13.0,17.1,78.3,Clear
2022-11-06,0.0,24.8,30.8,19.8,20.9,13.0,16.95,72.3,Clear
2022-11-07,0.0,25.0,32.0,19.8,14.4,9.4,11.9,64.1,Clear
2022-11-08,0.0,23.7,28.0,19.5,29.5,13.0,21.25,69.5,Partially cloudy
2022-11-09,0.0,23.4,29.3,19.0,12.2,7.6,9.9,60.6,Partially cloudy
2022-11-10,0.0,23.5,28.6,18.8,17.3,13.0,15.15,64.6,Partially cloudy
2022-11-11,0.0,21.8,27.7,17.0,22.3,20.5,21.4,61.9,Clear
2022-11-12,0.0,21.0,27.2,15.7,31.7,16.6,24.15,53.4,Clear
2022-11-13,0.0,20.5,27.1,14.7,20.9,16.6,18.75,56.7,Clear
2022-11-14,0.0,22.6,29.7,15.9,38.5,11.2,24.85,55.4,Partially cloudy
2022-11-15,0.0,22.0,28.5,17.9,34.2,9.4,21.8,56.5,Partially cloudy
2022-11-16,0.0,20.6,26.5,15.7,22.0,16.6,19.3,52.9,Clear
2022-11-17,0.0,18.7,24.8,14.0,33.5,18.4,25.95,57.4,Clear
2022-11-18,0.0,18.6,25.2,12.4,16.9,14.8,15.85,54.3,Clear
2022-11-19,0.0,18.7,25.8,12.5,10.1,9.4,9.75,54.7,Partially cloudy
2022-11-20,0.0,18.7,25.8,12.4,15.5,11.2,13.35,55.7,Clear
2022-11-21,0.0,18.6,26.0,12.3,19.4,14.8,17.1,58.5,Clear
2022-11-22,0.0,18.6,25.7,13.0,19.8,14.8,17.3,54.4,Clear
2022-11-23,0.0,18.5,26.1,11.7,20.5,18.4,19.45,49.6,Clear
2022-11-24,0.0,18.3,26.3,11.0,18.4,11.2,14.8,51.3,Clear
2022-11-25,0.0,18.3,26.5,10.9,15.8,11.2,13.5,54.6,Clear
2022-11-26,0.0,18.2,27.5,10.5,21.2,13.0,17.1,56.4,Clear
2022-11-27,0.0,17.6,26.4,11.1,10.8,7.6,9.2,61.6,Clear
2022-11-28,0.0,17.8,25.5,10.7,6.8,6.9,6.85,61.5,Clear
2022-11-29,0.0,17.5,25.0,10.2,5.8,5.4,5.6,65.3,Clear
2022-11-30,0.0,17.5,25.2,11.6,11.2,11.2,11.2,65.9,Clear
2022-12-01,0.0,17.4,24.7,10.9,12.6,13.0,12.8,69.0,Clear
2022-12-02,0.0,17.8,25.8,10.9,9.7,6.9,8.3,65.4,Partially cloudy
2022-12-03,0.0,17.7,25.1,11.1,9.4,5.4,7.4,70.0,Clear
2022-12-04,14.935,17.5,24.4,11.9,8.6,9.4,9.0,74.1,Rain
2022-12-05,0.0,16.7,24.4,10.8,12.2,10.4,11.3,69.3,Clear
2022-12-06,0.0,16.0,23.0,10.5,28.1,15.0,21.55,70.7,Clear
2022-12-07,0.0,16.2,23.7,10.9,28.4,18.4,23.4,67.3,Clear
2022-12-08,0.0,17.1,24.0,10.9,22.7,16.6,19.65,62.6,Clear
2022-12-09,0.0,17.6,25.6,10.8,19.4,14.8,17.1,62.2,Clear
2022-12-10,0.0,17.6,26.1,10.9,17.6,11.2,14.4,69.3,Clear
2022-12-11,0.0,18.0,26.5,11.2,25.6,11.2,18.4,67.0,Clear
2022-12-12,0.0,17.6,25.7,10.8,28.4,13.0,20.7,61.0,Clear
2022-12-13,0.0,17.7,25.5,10.5,41.0,18.4,29.7,55.3,Clear
2022-12-14,0.0,16.6,23.5,11.0,41.8,16.6,29.2,57.3,Clear
2022-12-15,0.0,15.0,22.6,8.9,22.7,13.0,17.85,56.4,Clear
2022-12-16,0.0,15.1,22.6,10.0,20.5,11.2,15.85,58.5,Clear
2022-12-17,0.0,15.2,23.0,8.9,12.2,11.2,11.7,61.7,Clear
2022-12-18,0.0,15.1,23.0,8.9,9.4,11.2,10.3,71.7,Clear
2022-12-19,0.0,14.7,21.9,8.9,9.4,7.6,8.5,74.7,Clear
2022-12-20,0.0,13.7,22.1,8.0,14.8,10.6,12.7,79.0,Partially cloudy
2022-12-21,0.0,13.6,19.7,9.0,15.1,9.4,12.25,81.3,Clear
2022-12-22,0.0,12.4,19.1,8.0,14.4,9.4,11.9,84.2,Partially cloudy
2022-12-23,0.0,12.6,19.1,8.0,13.7,9.4,11.55,80.5,Partially cloudy
2022-12-24,0.0,11.8,18.6,7.0,25.9,13.0,19.45,80.9,Clear
2022-12-25,94.507,10.0,15.1,6.0,20.5,16.6,18.55,90.1,Rain
2022-12-26,0.0,9.0,13.0,7.0,15.1,9.4,12.25,95.6,Partially cloudy
2022-12-27,0.0,10.3,16.3,7.0,29.5,14.2,21.85,88.7,Partially cloudy
2022-12-28,0.0,13.2,21.4,7.0,41.0,19.4,30.2,74.1,Clear
2022-12-29,0.0,14.9,22.9,9.7,28.1,11.2,19.65,68.8,Partially cloudy
2022-12-30,0.0,15.6,21.9,12.0,22.0,13.0,17.5,75.2,Partially cloudy
2022-12-31,0.0,13.9,18.5,9.8,28.8,18.4,23.6,84.9,Clear
2023-01-01,0.0,13.4,20.1,7.9,12.2,9.4,10.8,79.8,Partially cloudy
2023-01-02,0.0,12.4,17.0,9.0,7.6,9.4,8.5,87.9,Clear
2023-01-03,0.0,11.2,15.3,7.9,16.2,9.4,12.8,85.6,Partially cloudy
2023-01-04,0.0,9.6,15.0,6.9,17.3,11.2,14.25,90.1,Clear
2023-01-05,0.0,9.7,17.0,5.8,14.4,8.7,11.55,83.0,Partially cloudy
2023-01-06,0.0,9.1,14.7,6.1,14.8,11.2,13.0,87.7,Partially cloudy
2023-01-07,0.0,8.3,14.2,5.0,19.1,11.2,15.15,89.2,Partially cloudy
2023-01-08,0.0,9.6,16.8,4.0,25.6,9.4,17.5,85.3,Partially cloudy
2023-01-09,0.0,11.0,17.7,6.5,13.3,7.6,10.45,91.8,Partially cloudy
2023-01-10,0.0,11.1,17.0,7.0,23.4,11.8,17.6,88.6,Partially cloudy
2023-01-11,0.0,11.9,19.0,6.7,24.5,18.4,21.45,87.6,Partially cloudy
2023-01-12,84.214,14.4,20.7,10.0,34.9,14.8,24.85,87.0,"Rain, Partially cloudy"
2023-01-13,0.0,15.1,21.0,12.0,31.0,13.0,22.0,90.5,Partially cloudy
2023-01-14,0.0,13.0,17.7,10.0,24.5,18.4,21.45,82.0,Partially cloudy
2023-01-15,0.0,10.5,16.4,5.0,25.9,21.1,23.5,59.6,Clear
2023-01-16,0.0,10.6,17.6,4.8,14.8,13.0,13.9,61.2,Clear
2023-01-17,0.0,11.3,18.7,4.9,17.3,14.8,16.05,55.1,Clear
2023-01-18,0.0,11.0,18.4,5.6,11.9,11.2,11.55,60.1,Clear
2023-01-19,0.0,14.3,21.1,7.1,15.8,7.6,11.7,54.4,Partially cloudy
2023-01-20,0.0,16.2,22.6,11.0,37.4,13.0,25.2,62.1,Partially cloudy
2023-01-21,0.0,15.1,22.4,9.3,15.8,7.6,11.7,80.0,Clear
2023-01-22,0.0,15.6,23.0,10.0,11.2,9.4,10.3,72.4,Partially cloudy
2023-01-23,0.0,16.6,24.8,10.0,13.7,11.2,12.45,68.2,Partially cloudy
2023-01-24,0.0,17.1,20.6,13.8,38.5,16.6,27.55,81.5,Partially cloudy
2023-01-25,0.0,15.5,18.6,12.4,40.0,11.2,25.6,91.8,Partially cloudy
2023-01-26,0.0,14.2,16.2,12.0,30.2,14.8,22.5,94.1,Partially cloudy
2023-01-27,0.0,12.9,19.8,7.0,30.2,16.6,23.4,65.8,Clear
2023-01-28,0.0,13.5,22.6,5.0,29.5,13.0,21.25,68.6,Clear
2023-01-29,6.597,13.0,17.0,9.4,25.6,14.8,20.2,91.8,"Rain, Partially cloudy"
2023-01-30,14.299,14.5,18.6,12.0,46.4,27.7,37.05,93.5,"Rain, Partially cloudy"
2023-01-31,0.0,14.7,19.4,12.0,38.5,19.7,29.1,92.9,Partially cloudy
2023-02-01,0.0,14.2,20.0,10.0,42.8,18.4,30.6,82.0,Partially cloudy
2023-02-02,0.0,15.8,23.6,9.0,40.0,18.4,29.2,68.0,Clear
2023-02-03,0.0,16.2,23.3,9.0,25.2,14.8,20.0,68.8,Clear
2023-02-04,0.0,17.2,24.7,11.5,27.4,18.4,22.9,65.8,Clear
2023-02-05,0.0,17.5,25.0,12.0,24.8,14.8,19.8,67.1,Clear
2023-02-06,0.0,19.7,27.8,11.3,15.8,9.6,12.7,65.2,Clear
2023-02-07,0.0,18.4,24.8,13.0,33.5,17.3,25.4,70.0,Clear
2023-02-08,0.0,16.9,24.0,11.0,23.8,17.3,20.55,60.1,Clear
2023-02-09,0.0,19.3,28.2,11.0,29.5,11.2,20.35,60.8,Clear
2023-02-10,0.0,21.2,28.8,14.0,33.8,9.6,21.7,61.0,Clear
2023-02-11,0.0,20.1,26.8,15.6,35.3,17.3,26.3,74.9,Clear
2023-02-12,0.0,17.3,23.0,12.0,43.2,23.8,33.5,49.7,Clear
2023-02-13,0.0,15.5,22.1,9.0,53.6,29.7,41.65,41.8,Clear
2023-02-14,0.0,17.2,25.2,10.5,51.5,18.4,34.95,43.2,Clear
2023-02-15,0.0,18.6,27.0,11.0,45.4,16.6,31.0,52.7,Clear
2023-02-16,0.0,19.8,27.4,12.8,15.5,7.6,11.55,67.8,Clear
2023-02-17,0.0,21.1,28.3,15.3,15.1,10.1,12.6,72.5,Partially cloudy
2023-02-18,0.0,21.0,28.8,14.3,13.3,11.2,12.25,70.9,Partially cloudy
2023-02-19,0.0,21.7,29.9,14.4,9.4,9.0,9.2,69.3,Partially cloudy
2023-02-20,0.0,23.3,32.0,15.7,24.8,13.0,18.9,63.3,Partially cloudy
2023-02-21,0.0,22.8,30.5,17.0,31.3,13.0,22.15,67.4,Clear
2023-02-22,0.0,21.3,27.2,16.0,31.3,10.1,20.7,71.5,Partially cloudy
2023-02-23,0.0,21.0,28.5,15.0,35.3,16.6,25.95,60.9,Clear
2023-02-24,0.0,20.7,29.3,13.3,27.7,13.7,20.7,58.3,Partially cloudy
2023-02-25,0.0,21.7,29.7,14.3,24.5,9.4,16.95,61.2,Clear
2023-02-26,0.0,23.3,31.2,15.4,16.2,9.4,12.8,56.3,Clear
2023-02-27,0.0,23.5,31.5,16.7,21.6,11.2,16.4,57.0,Clear
2023-02-28,0.0,22.8,30.0,16.0,37.1,18.4,27.75,55.1,Partially cloudy
2023-03-01,0.06,23.3,29.0,19.0,37.1,14.8,25.95,46.8,"Rain, Partially cloudy"
2023-03-02,0.0,23.5,30.5,16.7,23.4,13.0,18.2,56.6,Clear
2023-03-03,0.0,23.6,31.0,17.0,32.8,14.2,23.5,59.3,Clear
2023-03-04,0.0,22.3,26.0,18.6,33.5,17.4,25.45,57.3,Partially cloudy
2023-03-05,0.0,23.5,30.2,17.6,31.7,15.1,23.4,55.0,Partially cloudy
2023-03-06,0.0,23.1,29.6,17.0,29.2,18.4,23.8,57.2,Clear
2023-03-07,0.0,23.5,30.4,17.4,17.6,14.2,15.9,50.3,Partially cloudy
2023-03-08,0.0,23.4,29.2,17.2,11.9,13.0,12.45,51.6,Partially cloudy
2023-03-09,0.0,23.9,29.2,18.7,14.4,13.0,13.7,51.0,Partially cloudy
2023-03-10,0.0,23.7,29.9,17.3,20.9,14.8,17.85,60.7,Clear
2023-03-11,0.0,24.5,31.6,18.0,16.6,13.0,14.8,53.1,Clear
2023-03-12,0.0,25.3,33.1,17.3,18.0,11.2,14.6,46.2,Clear
2023-03-13,0.0,25.7,33.0,18.9,29.9,13.0,21.45,50.6,Partially cloudy
2023-03-14,0.0,25.8,32.7,20.0,21.6,14.8,18.2,54.9,Clear
2023-03-15,0.0,26.2,33.5,19.5,17.3,8.8,13.05,49.9,Partially cloudy
2023-03-16,0.0,26.3,32.4,21.7,29.9,14.8,22.35,44.6,Partially cloudy
2023-03-17,0.0,24.2,29.0,19.7,37.8,11.2,24.5,49.3,Partially cloudy
2023-03-18,4.298,20.7,25.0,18.0,36.4,19.0,27.7,80.7,"Rain, Cloudy"
2023-03-19,5.331,20.8,26.0,17.0,19.1,15.9,17.5,84.0,"Rain, Partially cloudy"
2023-03-20,10.896,20.0,25.7,16.0,44.6,25.9,35.25,81.4,"Rain, Partially cloudy"
2023-03-21,0.0,19.9,24.0,16.0,17.3,7.6,12.45,81.5,Partially cloudy
2023-03-22,0.0,21.2,28.0,16.2,21.6,14.8,18.2,74.5,Partially cloudy
2023-03-23,0.0,23.4,29.6,17.0,21.6,12.7,17.15,61.3,Partially cloudy
2023-03-24,10.597,22.2,28.0,19.0,22.0,18.4,20.2,71.5,"Rain, Partially cloudy"
2023-03-25,0.0,22.8,28.7,17.0,29.9,16.6,23.25,70.7,Partially cloudy
2023-03-26,0.0,24.2,30.1,18.2,22.0,14.8,18.4,51.4,Clear
2023-03-27,0.0,23.0,27.9,18.0,20.5,17.2,18.85,58.9,Clear
2023-03-28,0.0,24.1,30.1,17.6,20.2,18.5,19.35,52.6,Partially cloudy
2023-03-29,7.716,24.9,32.5,18.5,38.9,20.5,29.7,53.3,"Rain, Partially cloudy"
2023-03-30,15.403,23.5,31.9,18.0,46.4,26.8,36.6,63.6,"Rain, Partially cloudy"
2023-03-31,0.712,20.7,26.6,17.2,33.5,10.7,22.1,81.2,"Rain, Partially cloudy"
2023-04-01,3.149,21.0,28.0,17.0,23.0,13.0,18.0,79.7,"Rain, Partially cloudy"
2023-04-02,0.0,23.3,29.2,17.2,31.7,18.4,25.05,68.0,Partially cloudy
2023-04-03,0.0,24.7,31.1,18.8,46.4,14.8,30.6,59.8,Clear
2023-04-04,13.61,24.5,30.0,18.3,28.1,18.8,23.45,57.9,"Rain, Partially cloudy"
2023-04-05,0.0,25.0,32.0,18.0,24.5,14.8,19.65,47.2,Clear
2023-04-06,0.0,25.8,32.0,18.8,31.7,14.8,23.25,37.6,Partially cloudy
2023-04-07,0.0,26.1,32.9,18.2,42.8,16.6,29.7,34.6,Clear
2023-04-08,0.0,26.4,33.1,19.0,27.0,14.8,20.9,30.3,Clear
2023-04-09,0.0,27.3,35.0,18.2,19.4,14.8,17.1,31.5,Clear
2023-04-10,0.0,27.1,34.1,18.2,33.5,14.8,24.15,31.0,Partially cloudy
2023-04-11,0.0,28.5,36.2,19.2,35.3,16.6,25.95,31.0,Clear
2023-04-12,0.0,29.6,36.0,23.5,42.8,18.4,30.6,32.1,Partially cloudy
2023-04-13,0.0,30.4,38.0,21.3,28.8,14.8,21.8,29.3,Partially cloudy
2023-04-14,0.0,30.9,38.3,22.6,23.0,16.6,19.8,26.3,Partially cloudy
2023-04-15,0.0,32.3,40.1,22.9,18.0,10.6,14.3,24.7,Clear
2023-04-16,0.0,32.9,40.0,24.9,37.1,14.8,25.95,26.4,Partially cloudy
2023-04-17,0.0,32.3,40.0,23.9,25.6,13.2,19.4,30.0,Partially cloudy
2023-04-18,0.0,32.9,39.0,24.5,29.9,14.9,22.4,31.6,Partially cloudy
2023-04-19,0.0,31.4,37.3,25.0,46.4,18.4,32.4,35.1,Partially cloudy
2023-04-20,1.023,29.2,34.8,25.0,55.4,27.7,41.55,40.0,"Rain, Partially cloudy"
2023-04-21,0.0,29.2,35.5,23.0,37.4,17.3,27.35,35.1,Partially cloudy
2023-04-22,0.0,29.5,35.5,22.7,43.9,18.4,31.15,29.1,Partially cloudy
2023-04-23,0.0,27.1,31.0,24.0,46.4,18.4,32.4,28.2,Partially cloudy
2023-04-24,0.0,26.9,33.2,22.0,33.5,16.6,25.05,35.0,Partially cloudy
2023-04-25,0.0,27.6,34.0,21.7,32.8,16.6,24.7,36.3,Partially cloudy
2023-04-26,0.0,29.1,35.9,22.6,27.0,9.4,18.2,35.5,Partially cloudy
2023-04-27,0.0,29.9,37.8,23.0,46.4,14.8,30.6,33.6,Partially cloudy
2023-04-28,0.0,28.3,34.0,24.0,27.4,19.8,23.6,40.3,Partially cloudy
2023-04-29,0.0,27.9,32.7,23.8,27.7,15.2,21.45,43.4,Partially cloudy
2023-04-30,0.255,26.0,30.2,22.3,21.6,14.8,18.2,55.6,"Rain, Cloudy"
2023-05-01,11.969,21.7,24.9,20.0,28.8,14.8,21.8,89.7,"Rain, Partially cloudy"
2023-05-02,0.1,23.4,27.8,21.0,28.8,15.5,22.15,82.1,"Rain, Partially cloudy"
2023-05-03,27.311,22.8,29.8,19.7,46.4,18.4,32.4,85.4,"Rain, Partially cloudy"
2023-05-04,0.0,24.6,31.0,18.6,16.2,9.4,12.8,71.2,Partially cloudy
2023-05-05,0.0,27.9,33.1,21.7,19.8,11.2,15.5,56.9,Partially cloudy
2023-05-06,0.0,28.6,35.0,23.0,46.4,27.7,37.05,49.4,Partially cloudy
2023-05-07,3.492,29.4,37.0,22.9,55.4,15.3,35.35,46.3,"Rain, Partially cloudy"
2023-05-08,0.0,29.2,35.6,23.1,32.4,20.5,26.45,53.0,Partially cloudy
2023-05-09,0.0,30.3,37.0,22.5,30.6,14.8,22.7,35.8,Clear
2023-05-10,0.0,30.5,36.1,24.0,37.4,14.8,26.1,24.8,Clear
2023-05-11,0.0,31.1,39.4,22.1,21.2,12.6,16.9,29.0,Clear
2023-05-12,0.0,32.8,41.0,22.9,26.3,13.0,19.65,27.9,Clear
2023-05-13,0.0,33.5,40.1,25.1,31.7,14.8,23.25,31.6,Clear
2023-05-14,0.0,33.6,40.0,28.5,41.0,14.8,27.9,30.8,Partially cloudy
2023-05-15,0.0,33.9,41.0,27.0,35.3,21.3,28.3,27.6,Partially cloudy
2023-05-16,0.0,33.4,39.0,28.0,50.0,22.9,36.45,30.4,Partially cloudy
2023-05-17,0.0,33.3,40.2,27.3,42.5,14.8,28.65,33.3,Partially cloudy
2023-05-18,8.536,29.8,36.0,24.0,51.8,33.5,42.65,50.9,"Rain, Partially cloudy"
2023-05-19,0.0,32.1,38.0,25.1,35.3,19.6,27.45,39.2,Clear
2023-05-20,0.0,33.5,40.0,25.1,36.0,14.8,25.4,32.9,Clear
2023-05-21,0.0,35.7,42.2,26.1,33.5,14.8,24.15,27.5,Clear
2023-05-22,0.0,37.4,44.0,28.9,47.2,25.2,36.2,24.6,Clear
2023-05-23,0.0,36.9,44.0,31.8,46.4,28.4,37.4,25.0,Partially cloudy
2023-05-24,0.0,30.0,33.0,26.0,41.4,18.4,29.9,46.3,Partially cloudy
2023-05-25,4.987,28.9,35.3,22.0,66.6,30.6,48.6,52.1,"Rain, Partially cloudy"
2023-05-26,0.0,28.2,33.3,22.8,33.5,14.8,24.15,52.6,Partially cloudy
2023-05-27,18.179,27.4,33.5,20.0,59.4,20.5,39.95,65.0,"Rain, Partially cloudy"
2023-05-28,0.0,30.1,34.0,25.0,29.5,12.6,21.05,59.1,Partially cloudy
2023-05-29,6.924,27.2,34.0,22.8,39.6,15.7,27.65,68.5,"Rain, Partially cloudy"
2023-05-30,31.162,27.1,34.7,22.0,64.8,59.4,62.1,68.7,"Rain, Partially cloudy"
2023-05-31,3.354,25.2,30.5,22.0,29.5,26.9,28.2,81.3,"Rain, Partially cloudy"
2023-06-01,0.2,26.0,31.3,21.8,37.1,18.4,27.75,73.3,"Rain, Partially cloudy"
2023-06-02,0.0,28.5,33.4,22.5,23.8,11.2,17.5,53.9,Partially cloudy
2023-06-03,0.0,30.4,35.5,24.4,16.6,12.9,14.75,49.0,Clear
2023-06-04,2.582,29.4,33.0,25.0,29.9,13.2,21.55,60.3,"Rain, Partially cloudy"
2023-06-05,0.0,31.7,37.2,25.9,33.8,18.4,26.1,52.6,Partially cloudy
2023-06-06,0.34,31.5,38.0,24.0,37.1,14.8,25.95,48.1,"Rain, Partially cloudy"
2023-06-07,0.0,32.4,38.0,25.9,27.0,13.7,20.35,39.3,Clear
2023-06-08,0.0,33.8,39.0,26.0,37.1,18.4,27.75,35.1,Clear
2023-06-09,0.0,33.8,40.1,28.8,35.3,19.7,27.5,40.9,Partially cloudy
2023-06-10,0.0,34.4,41.0,28.4,40.7,16.6,28.65,39.5,Partially cloudy
2023-06-11,0.574,32.8,38.0,27.0,37.1,20.5,28.8,48.5,"Rain, Partially cloudy"
2023-06-12,0.0,34.9,40.0,29.0,37.1,22.2,29.65,45.1,Partially cloudy
2023-06-13,0.0,36.5,41.2,31.2,53.6,32.7,43.15,39.7,Clear
2023-06-14,0.0,35.4,40.1,30.0,51.8,26.0,38.9,40.4,Partially cloudy
2023-06-15,0.0,33.6,37.0,29.0,46.4,21.8,34.1,44.6,Partially cloudy
2023-06-16,8.195,32.0,38.1,28.0,37.1,22.9,30.0,56.2,"Rain, Partially cloudy"
2023-06-17,0.299,32.5,37.6,28.8,21.6,13.0,17.3,62.0,"Rain, Partially cloudy"
2023-06-18,0.597,31.5,35.5,29.0,33.5,15.7,24.6,66.2,"Rain, Partially cloudy"
2023-06-19,8.701,28.6,33.2,26.0,37.1,16.6,26.85,81.0,"Rain, Partially cloudy"
2023-06-20,0.598,31.6,36.9,27.0,34.6,14.8,24.7,67.8,"Rain, Partially cloudy"
2023-06-21,0.075,31.0,36.3,26.0,37.1,14.8,25.95,71.7,"Rain, Partially cloudy"
2023-06-22,0.851,32.4,36.5,29.0,21.2,14.2,17.7,68.1,"Rain, Partially cloudy"
2023-06-23,6.464,32.8,36.8,27.0,24.8,14.8,19.8,69.8,"Rain, Partially cloudy"
2023-06-24,0.0,32.2,36.4,30.0,33.5,14.8,24.15,69.2,Partially cloudy
2023-06-25,47.208,26.4,30.0,24.8,40.7,20.7,30.7,93.6,"Rain, Partially cloudy"
2023-06-26,1.194,28.8,31.4,26.0,15.5,13.0,14.25,86.1,"Rain, Partially cloudy"
2023-06-27,4.338,29.5,33.4,26.0,22.0,14.8,18.4,86.9,"Rain, Partially cloudy"
2023-06-28,2.091,29.6,34.9,27.0,21.2,18.4,19.8,85.0,"Rain, Partially cloudy"
2023-06-29,21.0,28.8,32.9,24.7,33.5,15.3,24.4,87.6,"Rain, Partially cloudy"
2023-06-30,23.415,28.2,32.0,25.0,35.3,14.8,25.05,90.7,"Rain, Partially cloudy"
2023-07-01,0.0,29.5,33.7,26.1,32.0,11.2,21.6,83.4,Partially cloudy
2023-07-02,0.0,30.8,35.3,27.0,20.9,9.4,15.15,75.7,Partially cloudy
2023-07-03,0.0,32.8,37.5,29.0,29.2,10.6,19.9,69.9,Partially cloudy
2023-07-04,2.261,31.2,35.0,26.0,46.4,26.3,36.35,78.9,"Rain, Partially cloudy"
2023-07-05,7.091,29.9,33.8,26.0,46.4,27.7,37.05,86.0,"Rain, Partially cloudy"
2023-07-06,3.045,28.3,29.9,26.0,33.5,14.8,24.15,91.9,"Rain, Partially cloudy"
2023-07-07,0.0,29.7,33.3,27.0,28.8,16.6,22.7,84.6,Partially cloudy
2023-07-08,117.318,27.2,29.0,26.0,43.6,14.8,29.2,97.1,"Rain, Cloudy"
2023-07-09,114.902,26.9,30.0,25.9,42.8,11.2,27.0,98.1,"Rain, Cloudy"
2023-07-10,6.954,27.4,31.0,25.9,31.3,13.0,22.15,96.7,"Rain, Partially cloudy"
2023-07-11,0.448,28.4,32.0,26.0,20.9,9.4,15.15,89.8,"Rain, Partially cloudy"
2023-07-12,0.896,29.3,32.0,27.0,21.6,11.2,16.4,88.1,"Rain, Partially cloudy"
2023-07-13,1.701,29.7,32.7,27.0,22.7,16.6,19.65,88.1,"Rain, Partially cloudy"
2023-07-14,1.494,29.5,32.6,27.0,24.1,14.8,19.45,88.9,"Rain, Partially cloudy"
2023-07-15,13.747,29.5,33.8,26.0,40.7,13.0,26.85,87.0,"Rain, Partially cloudy"
2023-07-16,7.851,29.0,33.1,26.7,12.2,13.0,12.6,89.1,"Rain, Partially cloudy"
2023-07-17,0.0,30.5,33.0,28.0,11.9,11.2,11.55,86.2,Partially cloudy
2023-07-18,0.644,29.4,32.0,28.0,25.2,13.0,19.1,92.2,"Rain, Cloudy"
2023-07-19,0.0,30.9,35.0,28.0,29.5,14.8,22.15,82.6,Partially cloudy
2023-07-20,0.0,32.8,36.8,29.0,19.1,9.4,14.25,70.8,Partially cloudy
2023-07-21,0.0,33.2,37.1,30.0,19.4,14.8,17.1,71.7,Partially cloudy
2023-07-22,0.0,32.1,35.3,29.0,37.4,18.4,27.9,77.2,Partially cloudy
2023-07-23,0.17,32.1,35.3,29.0,36.4,20.5,28.45,72.4,"Rain, Partially cloudy"
2023-07-24,0.0,32.5,37.0,29.0,27.4,18.4,22.9,70.6,Partially cloudy
2023-07-25,0.0,31.3,34.9,29.0,22.7,14.8,18.75,80.9,Partially cloudy
2023-07-26,31.643,27.7,30.4,25.0,25.6,14.8,20.2,92.1,"Rain, Partially cloudy"
2023-07-27,0.5,29.6,34.0,27.0,16.2,11.2,13.7,84.6,"Rain, Partially cloudy"
2023-07-28,10.585,28.7,33.0,25.0,21.2,14.8,18.0,87.6,"Rain, Cloudy"
2023-07-29,5.701,27.9,31.0,25.9,17.6,11.2,14.4,92.3,"Rain, Partially cloudy"
2023-07-30,0.0,29.7,33.9,26.0,12.6,13.0,12.8,82.9,Partially cloudy
2023-07-31,0.0,31.1,34.3,28.0,19.1,14.8,16.95,78.3,Partially cloudy
2023-08-01,0.0,31.4,35.4,28.0,29.5,16.6,23.05,74.7,Partially cloudy
2023-08-02,4.253,30.7,34.9,28.0,37.1,18.4,27.75,78.9,"Rain, Partially cloudy"
2023-08-03,7.492,30.6,35.0,27.2,37.1,18.4,27.75,81.3,"Rain, Partially cloudy"
2023-08-04,47.116,29.3,33.1,27.0,16.9,16.6,16.75,86.7,"Rain, Partially cloudy"
2023-08-05,6.597,29.5,33.0,26.0,16.6,14.8,15.7,88.3,"Rain, Cloudy"
2023-08-06,0.0,31.4,34.5,29.0,34.9,22.3,28.6,73.4,Partially cloudy
2023-08-07,0.0,30.3,33.2,28.0,39.2,17.8,28.5,70.7,Partially cloudy
2023-08-08,0.0,31.0,36.3,27.0,37.1,19.8,28.45,67.9,Partially cloudy
2023-08-09,0.0,31.4,34.4,28.1,33.8,22.1,27.95,66.1,Partially cloudy
2023-08-10,0.17,30.8,34.3,28.0,24.8,16.6,20.7,71.0,"Rain, Partially cloudy"
2023-08-11,0.0,31.3,34.8,28.0,20.9,15.2,18.05,66.4,Partially cloudy
2023-08-12,0.0,31.6,35.0,28.0,33.1,18.4,25.75,61.4,Partially cloudy
2023-08-13,0.0,30.9,34.2,28.0,38.5,16.4,27.45,65.7,Partially cloudy
2023-08-14,0.0,30.7,34.2,28.0,23.8,13.0,18.4,70.0,Partially cloudy
2023-08-15,1.664,30.1,33.2,27.0,20.9,13.0,16.95,80.5,"Rain, Partially cloudy"
2023-08-16,3.585,31.9,35.1,28.2,22.0,16.6,19.3,72.2,"Rain, Partially cloudy"
2023-08-17,0.0,32.2,35.9,29.0,31.7,15.2,23.45,63.8,Partially cloudy
2023-08-18,0.0,32.6,36.2,29.0,29.5,16.6,23.05,64.0,Partially cloudy
2023-08-19,17.975,30.6,34.0,25.0,19.1,13.0,16.05,82.1,"Rain, Partially cloudy"
